4383	127	3	10.08
718	115	12	18.09
258	759	3	7.45
2097	197	4	17.19
571	959	4	21.32
121	766	9	10.68
1345	12	18	11.24
1603	191	3	8.2
383	548	3	8.68
1201	134	5	7.72
104	86	68	6.69
5701	325	3	25.5
193	1297	5	19.2
12	2816	9	10.48
57	3849	4	9.55
101	1373	18	12.26
110	6502	3	11.28
5882	102	4	6.94
155	134	28	7.77
2179	1215	3	23.68
292	12	66	12.87
101	3715	7	7.09
416	513	7	31.91
357	741	3	10.27
203	3277	3	14.19
1395	111	7	7.61
115	2168	6	12.35
7585	231	3	25.99
8570	152	3	20.12
5663	217	4	33.81
106	308	47	23.29
255	205	11	25.99
4450	119	4	14.42
8	811	6	10.17
695	165	5	8.44
2723	174	3	11.1
102	1882	12	11.52
393	477	3	7.99
126	212	21	7.86
3260	102	7	7.21
3865	104	6	11.84
126	143	47	9.28
919	169	4	7.01
105	2170	9	7.78
1498	443	18	192.39
110	6	19	9.34
916	713	4	22.14
104	229	66	8.03
432	7139	3	31.16
125	2195	4	7.02
231	7576	3	25.99
115	882	8	6.78
1289	129	16	67.56
333	157	9	11.8
448	101	44	7.39
12	2723	9	10.48
58	2744	3	13.18
412	139	8	7.07
104	181	111	7.28
423	352	3	6.84
1871	382	3	15.85
113	6011	3	8.65
907	660	6	38.26
957	302	3	10.41
2913	103	8	9.54
4472	893	4	47.94
461	105	32	13.58
102	5401	4	6.94
218	1562	3	9.83
16	1230	5	10.46
119	8491	3	14.42
181	14	230	9.31
164	4	33	36.11
6829	146	3	19.58
133	120	94	68.29
301	157	12	19.55
151	1917	14	93.22
101	204	123	15.15
222	1908	3	11.19
3636	101	7	7.09
677	345	3	9.78
7119	613	3	33.52
1460	225	3	9.83
5132	121	3	8.7
1479	118	6	8.88
4569	153	4	22.26
4513	106	4	9.23
1219	153	5	11.57
138	3510	3	9.69
141	114	51	7.37
456	352	3	7.49
389	1377	4	21.16
668	275	4	12.09
108	638	14	7.13
101	2944	8	8.11
104	5862	4	7.89
1705	251	3	11.62
103	400	39	11.86
1705	316	3	14.07
1320	510	5	30.93
3238	12	8	9.32
189	134	21	9.81
326	12	53	6.98
508	862	3	12.61
171	5409	4	28.95
1291	709	3	16.91
1294	8233	3	37.44
1900	610	3	18.59
4	1005	10	32.94
107	7780	3	10.29
1002	124	8	11.86
123	172	34	8.37
1910	187	3	10.01
480	184	9	22.51
1341	149	6	16.92
116	5716	4	19.16
7711	163	3	21.42
2392	167	3	9.27
183	2524	3	10.85
101	2807	9	9.12
162	347	7	8.03
1194	596	7	50.86
738	1629	15	182.1
1570	221	4	15.69
125	2028	6	14.77
3739	408	4	31.27
114	1070	7	7.65
6250	104	4	7.89
554	58	13	52.91
397	845	4	17.15
146	955	6	13.12
125	8093	3	15.83
133	2718	3	7.52
2859	209	3	13.71
2515	104	9	12.19
103	6260	4	7.41
1751	189	3	9.21
5236	58	4	32.59
118	4457	3	8.46
164	2745	3	10.47
778	369	3	10.45
111	5594	4	15.21
145	228	18	19.44
359	115	20	20.2
185	1514	3	7.4
126	7341	3	15.84
285	57	34	36.2
4285	109	5	13.33
85	102	70	9.44
4	750	5	6.88
7233	576	3	32.77
3654	944	3	26.06
1665	105	13	14.13
264	1189	4	15.59
193	129	19	8.16
437	161	9	19.08
316	735	3	9.32
225	2461	3	12.96
9	1490	4	7.81
437	108	20	10.77
382	121	13	8.88
1438	121	6	9.3
344	476	8	35.14
154	2450	3	7.97
101	574	35	7.51
164	592	19	78.99
3745	624	3	23.53
109	285	27	10.52
307	1892	4	22.13
1950	120	5	8.25
2918	112	5	8.63
456	110	22	20.46
2382	3144	4	45.09
4156	192	6	47.31
790	868	4	23.09
862	246	3	7.74
3858	409	5	45.85
135	1716	4	8.7
613	5620	4	44.8
256	223	6	7.71
130	395	10	8.45
6082	220	4	33.92
6072	606	4	44.17
154	3162	3	10.07
9	6377	3	14.5
118	1941	5	8.07
171	872	4	6.8
525	185	5	8.11
942	579	3	14.33
738	2278	3	21.51
134	5189	3	11.16
204	905	5	15.66
788	110	11	6.66
992	208	4	11.64
1632	166	3	6.93
581	101	39	23.51
4605	125	3	9.4
6994	9	3	18.91
106	4723	5	11.54
496	7817	3	31.85
1556	387	4	22.02
1641	611	3	18.28
2981	2980	8	130.09
253	366	4	7.15
596	1336	3	16.14
6508	106	3	6.93
6061	121	4	20.12
322	558	10	55.23
915	103	18	6.93
122	208	32	32.71
1344	183	4	11.06
423	110	20	11.68
102	5478	4	6.94
259	153	10	8.31
205	106	120	119.86
691	101	31	8.04
3211	5514	3	39.59
106	510	37	36.26
134	154	39	20.85
488	174	6	10.06
726	152	5	6.97
12	113	709	13.42
1599	174	3	7.11
165	12	177	7.99
115	2485	7	20.77
2620	117	4	8.1
488	127	10	10.42
3541	117	4	10.54
134	253	16	12.92
115	4660	5	23.11
12	222	97	6.88
125	596	10	11.07
2387	3177	3	31.2
165	298	8	8.69
4572	119	4	14.42
566	491	6	28.85
120	180	33	9.2
7183	150	3	19.8
152	5086	3	13.53
368	3034	3	19.74
14	881	29	6.67
6847	124	3	15.39
249	126	26	28.3
1134	136	6	12
167	1819	3	7.36
123	1190	7	10.2
153	1279	6	16.7
138	695	6	7.73
7942	3593	3	45.11
149	418	8	10.54
540	233	21	120.06
3859	329	6	59.37
185	292	10	17.68
5562	7119	3	50.17
105	4654	5	10.36
322	2791	3	19.16
737	249	4	11.74
135	519	7	7.3
307	115	17	8.75
122	768	34	186.5
196	122	31	23.37
451	838	3	11.86
131	109	154	61.08
3927	111	4	8.22
3574	57	4	7.89
105	274	56	16.05
218	1695	3	10.2
1677	253	3	11.87
181	1001	5	12.83
197	1412	3	8.12
122	716	10	17.72
102	3920	6	10.41
1212	415	3	13.54
216	165	11	8.48
2980	491	3	21.19
147	156	22	8.87
3800	102	6	10.41
186	741	4	7.2
1792	498	3	16.84
115	6339	3	9.57
3724	57	4	7.89
1445	86	11	74.72
1041	1886	9	95.52
4920	691	5	56.41
110	718	11	7.69
321	322	4	10.03
58	2622	5	27.08
1241	322	3	14.17
1199	2998	3	26.88
115	272	36	49.03
6752	1718	3	39.66
14	373	65	9.04
7907	4924	3	47.94
191	248	7	6.8
1043	225	4	12.49
107	295	28	10.2
7215	2153	3	42.45
131	4965	4	23.51
8251	2810	3	43.21
911	232	4	12.01
8	6496	3	18.84
279	2392	3	15.29
107	105	775	52.71
911	161	4	7.31
4137	121	3	7.28
5931	798	4	52.04
139	4068	3	10.63
2791	171	4	16.86
2803	1267	3	26.01
184	460	6	9.91
1543	660	3	18.01
774	377	17	136.51
109	3241	5	8.84
882	514	5	26.69
2622	103	8	6.82
630	551	3	11.48
5483	121	3	10.76
12	791	26	7.64
1721	1545	4	34.67
146	1138	6	15.24
7653	108	3	10.49
184	563	7	16.58
509	129	11	14.69
2976	105	7	9.35
104	2329	10	13.96
188	118	30	10.69
4	105	182	32.11
766	4	6	10.48
2264	16	3	6.83
2524	183	3	10.85
161	16	23	13.85
4358	8619	3	46.35
112	9	89	16.17
730	103	22	11.1
102	554	29	8.26
583	123	7	7.78
141	2331	3	7.65
592	3745	3	23.24
2994	101	8	8.11
325	255	4	8.22
148	3636	7	45.36
865	7444	3	35.16
128	373	11	10
262	345	4	7.19
233	1320	5	21.36
359	685	4	15.03
272	330	6	14.72
167	421	6	7.24
6571	613	3	33.52
102	403	64	111.55
960	629	25	298.59
153	1078	11	41.63
112	335	31	33.71
3442	129	3	7.75
162	919	8	24.38
5514	121	4	20.12
124	188	33	18.98
6476	112	4	15.85
6123	177	3	17.72
1558	592	6	43.98
129	687	7	7.11
949	255	7	35.47
771	407	4	16.65
103	706	24	9.61
542	428	3	9.13
743	377	4	17.51
114	350	14	6.71
110	5236	4	15.05
2043	288	13	125.39
688	222	4	9.72
5599	310	4	38.73
253	1643	3	11.87
1791	2019	3	25.64
300	316	4	8.16
4	3041	3	9.65
105	1604	12	8.65
644	138	6	6.98
1459	197	3	8.44
486	163	12	31.62
102	4767	5	8.67
2470	102	9	7.36
592	1558	6	43.98
181	1772	3	7.91
1166	1772	3	21.89
131	1511	5	9.54
101	1088	24	24.35
883	238	3	7.48
124	2998	4	10.08
295	693	4	13.34
3252	249	3	16.45
1164	221	3	8.15
6592	4582	3	47.94
739	270	9	44.85
5332	2727	4	59.5
1623	205	11	71.32
146	2736	3	8.59
538	113	14	10.74
150	548	6	6.81
5885	152	4	26.84
151	7296	3	19.89
6051	793	4	46.21
5857	115	3	9.57
219	135	22	25.87
371	404	5	16.84
790	1	3	8.43
105	1289	19	27.94
192	115	32	7.66
2702	12	9	10.48
2268	152	4	12.13
4	2651	3	8.17
16	903	6	11.49
111	1518	7	6.83
334	1162	13	97.85
1365	149	7	22.16
117	825	9	10.67
3078	141	7	40.68
3134	130	3	7.38
1465	102	16	17.4
186	1623	7	31.92
1089	224	3	7.98
101	711	29	6.85
837	247	3	7.79
127	263	19	16.21
101	651	31	8.04
601	270	13	71.59
1338	235	3	9.65
1099	461	22	241.26
258	1429	3	11.02
3888	3889	6	101.02
109	932	11	8.83
855	519	4	19.39
2557	858	3	23.65
257	130	16	11.92
1450	187	4	13.05
150	104	212	63
127	135	54	22.77
3867	126	4	13.78
262	105	51	7.58
2326	110	7	15.12
7086	192	3	23.61
690	772	4	20.81
4469	166	3	15.04
112	6704	3	11.88
167	2	29	15.3
1087	8405	3	36.32
102	110	689	7.21
2586	8	3	7.24
141	2466	3	8.25
105	6196	4	8.28
2614	106	8	9.98
85	924	4	12.46
535	747	3	12.34
102	155	158	11.08
4	6557	3	19.87
120	1707	5	6.97
480	685	3	10.97
730	410	3	11.08
1900	225	3	11.39
551	2950	3	21.22
1347	335	4	19.46
1788	315	3	14.33
1558	4	11	51.45
887	105	23	21.23
709	842	4	22.08
7217	106	3	6.93
887	166	4	6.75
127	5179	3	10.08
251	101	84	6.87
1342	485	20	220.23
360	198	5	6.79
190	1937	3	9.41
913	370	3	11.51
1382	455	5	33.69
205	2126	5	25.12
128	1467	5	8.87
328	370	4	9.78
116	4641	5	23.95
341	8312	3	29.99
429	1097	3	13.57
4	1320	15	77.7
1206	131	6	11.78
105	4807	5	10.36
613	4	10	24.12
5372	738	3	30.46
3206	105	7	9.35
8	110	94	13.07
550	544	3	10.68
3931	108	4	7.12
1988	101	12	6.96
560	153	7	12.15
1933	116	5	7.42
417	123	11	7.36
298	1131	3	10.91
540	857	5	27.11
445	146	7	7.15
106	715	20	8.86
12	1048	22	12.2
4215	1080	6	74.03
130	2551	4	10.42
1026	300	3	10.56
146	1543	8	30.75
2057	142	13	83.32
1718	186	3	8.38
1329	101	17	8.14
220	101	106	9.89
738	106	18	9.26
143	108	133	52.59
6076	159	4	28.69
846	146	5	7.56
1026	155	4	6.93
125	490	14	18.58
2735	12	7	8.15
3737	113	4	8.39
5905	111	3	7.23
243	132	20	26.05
767	12	34	39.68
167	3753	3	12.38
271	109	35	21.45
348	136	9	8.08
7376	546	3	32.49
619	160	5	7.54
1589	8057	3	38.83
7225	7083	3	54.67
2959	104	8	10.44
3670	1322	3	28.21
6594	408	3	30.55
16	1742	4	9.63
107	4826	5	17.15
2495	270	4	23.9
106	8304	3	6.93
187	316	6	8.01
1040	140	5	7.45
193	1806	7	38.07
450	113	14	7.35
9	6994	3	18.91
5164	126	3	9.41
222	130	17	8.24
121	104	340	8.09
6695	58	3	24.43
780	102	28	26.01
151	135	36	21.01
692	143	7	10.78
333	657	3	8.7
121	244	20	9.24
104	614	24	7.6
125	4884	3	9.4
193	1722	4	16.33
2794	331	9	88.94
141	2132	3	7.11
105	5890	4	8.28
167	339	9	14.46
1035	7885	3	36.58
1922	105	10	7.47
123	7012	3	15.38
583	103	20	11.62
117	2379	11	53.87
654	183	6	13.29
298	101	72	22.53
786	106	28	40.48
7621	3110	3	44.08
191	1603	3	8.2
3201	116	4	10.17
5385	112	3	7.68
188	108	49	8.09
1722	857	4	29.69
145	740	12	34
304	525	3	7.07
4	121	67	40.84
1721	246	4	18.38
1935	423	6	42.77
174	273	17	40.16
110	3257	5	9.22
146	457	8	10.31
104	3562	6	7.03
765	854	3	15.22
4224	114	4	11.42
109	2392	6	8.64
689	103	23	8.63
427	5101	5	51.94
1849	4544	5	67.76
114	478	18	22.69
1158	199	3	7.3
5514	105	4	8.28
580	2438	5	39.98
114	529	25	53.97
5455	111	3	7.23
7168	522	3	32.23
112	3125	6	15.37
1952	122	5	10.19
228	780	3	6.79
1151	104	15	7.35
192	486	6	11.69
107	3751	7	24.01
918	648	3	14.57
4	2988	6	30.94
540	3233	3	21.69
3745	12	7	8.15
2871	145	4	13.42
356	205	23	104.06
247	122	18	11.49
1982	4448	5	68.68
106	5515	4	9.23
3340	115	4	11.26
356	149	8	7.59
3620	102	7	12.15
118	184	40	21
316	162	7	7.17
1388	102	16	14.47
955	111	10	9.25
118	224	21	6.7
2541	404	3	18.61
5885	272	4	36.92
58	3211	7	51.17
103	2635	8	6.82
1514	231	3	10.16
131	278	18	22.82
491	356	12	65.18
105	322	34	8.96
334	272	7	19.41
102	5969	4	6.94
105	6468	4	8.28
205	614	8	26.63
131	226	18	12.14
187	374	6	9.37
1115	7723	3	36.58
205	786	17	96.1
3037	109	5	8.84
2505	124	5	12.6
8	2722	4	13.21
170	191	15	12.81
510	2283	3	19.04
107	3092	6	12.38
182	1788	3	8.14
1753	136	5	12.94
4881	109	4	10.05
131	117	75	18.02
2452	8100	3	41.78
102	6121	4	6.94
592	160	6	10.21
2329	150	11	72.85
5696	539	4	43.05
859	815	29	381.98
170	135	25	13.35
5270	124	3	11.06
681	128	7	7.41
237	127	16	6.7
8477	376	3	30.17
9	594	8	12.56
361	280	4	8.14
159	653	5	7.9
115	6410	3	9.57
62	219	4	7.1
137	4193	3	10.62
3033	3880	4	51.86
216	289	7	12.62
198	1815	3	9.63
106	2313	7	8.14
6	205	9	24.68
814	12	29	18.81
143	2669	3	7.41
382	1871	3	15.85
1165	189	4	11.17
216	176	10	7.78
3054	130	3	7.38
3948	117	3	6.89
391	1558	10	79.38
110	843	12	10.07
1166	2318	4	34.94
303	560	5	17.91
707	186	9	28.98
181	2318	4	15.72
7993	796	3	34.56
3608	112	4	7.18
234	1156	3	9.17
2991	142	3	8.99
328	101	58	6.91
14	502	51	11.73
191	133	21	11.62
393	608	4	14.64
773	662	3	13.6
8	432	13	24.53
346	428	3	6.94
128	1341	6	12.18
4	1442	7	23.19
613	6571	3	33.52
120	604	13	17.96
640	7	5	8.57
106	889	19	12.8
164	3521	3	12.25
604	120	13	17.96
2170	105	9	7.78
226	16	12	6.8
640	204	4	7.92
2976	121	6	21.54
1914	485	3	17.41
155	967	4	6.66
254	179	8	8.9
2170	166	3	8.65
660	164	21	98.16
12	810	25	8.49
2226	179	12	92.82
373	662	3	9.71
104	2126	10	10.79
150	4007	3	11.71
1718	6	3	15.78
106	7215	3	6.93
614	597	3	12.03
115	4987	4	13.69
103	2061	10	7.5
3041	110	6	14.24
14	200	167	7.37
249	926	3	8.41
1314	148	4	7.15
233	121	22	10.4
199	297	14	40.48
5287	5286	4	70.59
491	2980	3	21.19
613	259	3	6.96
116	8470	3	14.36
1385	186	3	7
7463	106	3	6.93
143	118	62	18.84
630	125	9	9.11
5249	8	3	14.43
7882	108	3	10.49
119	16	101	103.45
125	540	15	24.58
106	6900	3	6.93
379	774	3	10.36
810	164	5	10.06
1806	164	11	62.31
184	190	16	19.24
406	729	3	10.72
9	2349	3	6.72
2946	101	9	9.12
104	4634	4	7.89
2154	624	4	28.96
2980	2981	8	130.09
109	5595	3	6.88
164	3266	4	17.93
1560	3865	4	44.41
238	658	4	10
500	637	3	10.75
540	2154	5	37.69
233	2988	3	15.58
135	254	18	24.04
106	8385	3	6.93
116	605	10	7.58
4478	4552	5	86.01
152	923	5	8.91
1631	136	4	7.99
271	117	20	12.08
675	102	38	66.09
171	233	13	15.83
115	501	12	9.02
1195	147	4	6.95
5862	104	4	7.89
356	1166	13	99.79
147	477	8	10.48
377	743	4	17.51
143	3095	3	8.87
103	5574	4	7.41
252	564	5	14.34
5978	107	4	13.72
523	113	14	10.74
1303	845	3	17.83
3281	127	4	11.51
622	149	6	9.16
2738	143	4	13.44
2683	128	4	10.13
117	780	9	9.71
678	136	6	7.12
276	150	17	28.6
8078	163	3	21.42
1822	143	4	8.92
3281	288	8	76.66
408	231	12	44.68
197	438	5	8.08
3641	231	4	25.2
1078	233	9	46.24
414	383	5	18
2336	1007	3	23.47
102	2917	8	8.69
